STATE,CITY,natural_disaster_score
NEW YORK,Baiting Hollow,13
NEW YORK,Baldwin,13
NEW YORK,Baldwin Harbor,11
NEW YORK,Baldwinsville,14
NEW YORK,Ballston,10
NEW YORK,Ballston Spa,13
NEW YORK,Balmville,13
NEW YORK,Bangor,14
NEW YORK,Bardonia,14
NEW YORK,Barker,12
NEW YORK,Barneveld,14
NEW YORK,Barnum Island,13
NEW YORK,Barre,11
NEW YORK,Barrington,10
NEW YORK,Barrytown,16
NEW YORK,Barton,12
NEW YORK,Batavia,16
NEW YORK,Bath,11
NEW YORK,Baxter Estates,10
NEW YORK,Bay Park,10
NEW YORK,Bay Shore,10
NEW YORK,Bayport,15
NEW YORK,Bayville,11
NEW YORK,Baywood,12
NEW YORK,Beacon,12
NEW YORK,Beaver Dam Lake,10
NEW YORK,Bedford,11
NEW YORK,Bedford Hills,15
NEW YORK,Beekman,10
NEW YORK,Beekmantown,14
NEW YORK,Belle Terre,16
NEW YORK,Bellerose,12
NEW YORK,Bellerose Terrace,16
NEW YORK,Belleville,13
NEW YORK,Bellmont,10
NEW YORK,Bellmore,14
NEW YORK,Bellport,12
NEW YORK,Bemus Point,16
NEW YORK,Benton,15
NEW YORK,Bergen,11
NEW YORK,Berkshire,12
NEW YORK,Berlin,16
NEW YORK,Berne,11
NEW YORK,Bethany,16
NEW YORK,Bethlehem,11
NEW YORK,Bethpage,15
NEW YORK,Big Flats,15
NEW YORK,Billington Heights,10
NEW YORK,Binghamton,10
NEW YORK,Black Brook,12
NEW YORK,Black River,15
NEW YORK,Blasdell,14
NEW YORK,Blauvelt,16
NEW YORK,Bleecker,16
NEW YORK,Blenheim,16
NEW YORK,Blodgett Mills,12
NEW YORK,Bloomfield,16
NEW YORK,Blooming Grove,13
NEW YORK,Blue Point,11
NEW YORK,Bohemia,16
NEW YORK,Bolton,11
NEW YORK,Bolton Landing,10
NEW YORK,Bombay,16
NEW YORK,Boonville,14
NEW YORK,Boston,15
NEW YORK,Boylston,15
NEW YORK,Bradford,10
NEW YORK,Brandon,13
NEW YORK,Brant,12
NEW YORK,Brasher,12
NEW YORK,Brasher Falls,14
NEW YORK,Breesport,10
NEW YORK,Brentwood,10
NEW YORK,Brewerton,13
NEW YORK,Brewster,16
NEW YORK,Brewster Heights,12
NEW YORK,Brewster Hill,16
NEW YORK,Briarcliff Manor,10
NEW YORK,Bridgehampton,16
NEW YORK,Bridgeport,15
NEW YORK,Bridgewater,14
NEW YORK,Brighton,12
NEW YORK,Brightwaters,13
NEW YORK,Brinckerhoff,14
NEW YORK,Bristol,11
NEW YORK,Broadalbin,15
NEW YORK,Brockport,13
NEW YORK,Brocton,14
NEW YORK,Bronxville,10
NEW YORK,Brookfield,11
NEW YORK,Brookhaven,13
NEW YORK,Brooktondale,10
NEW YORK,Brookville,15
NEW YORK,Broome,11
NEW YORK,Brownville,12
NEW YORK,Brunswick,10
NEW YORK,Brushton,14
NEW YORK,Brutus,16
NEW YORK,Buchanan,13
NEW YORK,Buffalo,11
NEW YORK,Burke,10
NEW YORK,Burlington,12
NEW YORK,Burlington Flats,16
NEW YORK,Busti,13
NEW YORK,Butler,13
NEW YORK,Butternuts,10
NEW YORK,Byersville,12
NEW YORK,Byron,15
NEW YORK,Cadyville,16
NEW YORK,Calcium,15
NEW YORK,Caledonia,11
NEW YORK,Calverton,10
NEW YORK,Cambria,16
NEW YORK,Cambridge,11
NEW YORK,Camden,15
NEW YORK,Cameron,16
NEW YORK,Camillus,13
NEW YORK,Campbell,11
NEW YORK,Canaan,12
NEW YORK,Canadice,14
NEW YORK,Canajoharie,15
NEW YORK,Canandaigua,15
NEW YORK,Canastota,12
NEW YORK,Candor,16
NEW YORK,Canisteo,16
NEW YORK,Canton,16
NEW YORK,Cape Vincent,11
NEW YORK,Captree,10
NEW YORK,Carle Place,13
NEW YORK,Carlisle,14
NEW YORK,Carlton,10
NEW YORK,Carmel,10
NEW YORK,Carmel Hamlet,12
NEW YORK,Caroga,11
NEW YORK,Caroga Lake,15
NEW YORK,Caroline,15
NEW YORK,Carroll,12
NEW YORK,Carrollton,11
NEW YORK,Carthage,12
NEW YORK,Cassadaga,15
NEW YORK,Castleton-On-Hudson,10
NEW YORK,Catlin,13
NEW YORK,Cato,16
NEW YORK,Caton,11
NEW YORK,Cattaraugus,14
NEW YORK,Cayuga,14
NEW YORK,Cayuga Heights,10
NEW YORK,Cazenovia,12
NEW YORK,Cedarhurst,12
NEW YORK,Celoron,15
NEW YORK,Center Moriches,10
NEW YORK,Centereach,15
NEW YORK,Centerport,15
NEW YORK,Central Bridge,14
NEW YORK,Central Islip,15
NEW YORK,Central Square,16
NEW YORK,Centre Island,15
NEW YORK,Chadwicks,14
NEW YORK,Champion,16
NEW YORK,Champlain,12
NEW YORK,Chappaqua,11
NEW YORK,Charleston,13
NEW YORK,Charlotte,15
NEW YORK,Charlton,16
NEW YORK,Chateaugay,11
NEW YORK,Chatham,14
NEW YORK,Chaumont,11
NEW YORK,Chautauqua,13
NEW YORK,Chazy,11
NEW YORK,Cheektowaga,16
NEW YORK,Chelsea Cove,11
NEW YORK,Chemung,11
NEW YORK,Chenango,11
NEW YORK,Chenango Bridge,10
NEW YORK,Cherry Creek,15
NEW YORK,Cherry Valley,14
NEW YORK,Chester,13
NEW YORK,Chestertown,14
NEW YORK,Chestnut Ridge,10
NEW YORK,Chili,10
NEW YORK,Chittenango,16
NEW YORK,Churchville,10
NEW YORK,Cicero,15
NEW YORK,Cincinnatus,10
NEW YORK,Clare,11
NEW YORK,Clarence,14
NEW YORK,Clarence Center,12
NEW YORK,Clarendon,13
NEW YORK,Clark Mills,10
NEW YORK,Clarkson,14
NEW YORK,Clarkstown,16
NEW YORK,Claverack,10
NEW YORK,Claverack-Red Mills,15
NEW YORK,Clay,10
NEW YORK,Clayton,10
NEW YORK,Clayville,10
NEW YORK,Clermont,16
NEW YORK,Cleveland,10
NEW YORK,Clifton,13
NEW YORK,Clifton Gardens,14
NEW YORK,Clifton Knolls-Mill Creek,15
NEW YORK,Clifton Park,10
NEW YORK,Clifton Springs,10
NEW YORK,Clinton,10
NEW YORK,Clintondale,10
NEW YORK,Clyde,11
NEW YORK,Clymer,11
NEW YORK,Cobleskill,12
NEW YORK,Coeymans,10
NEW YORK,Cohocton,12
NEW YORK,Cohoes,13
NEW YORK,Cold Brook,12
NEW YORK,Cold Spring,14
NEW YORK,Cold Spring Harbor,11
NEW YORK,Colden,11
NEW YORK,Colesville,10
NEW YORK,Collins,10
NEW YORK,Colonie,13
NEW YORK,Colton,15
NEW YORK,Columbia,13
NEW YORK,Commack,14
NEW YORK,Concord,10
NEW YORK,Conesus,10
NEW YORK,Conesus Hamlet,13
NEW YORK,Conesus Lake,13
NEW YORK,Conesville,13
NEW YORK,Conewango,11
NEW YORK,Congers,12
NEW YORK,Conklin,12
NEW YORK,Conquest,10
NEW YORK,Constable,11
NEW YORK,Constantia,13
NEW YORK,Coopers Plains,10
NEW YORK,Cooperstown,11
NEW YORK,Copake,14
NEW YORK,Copake Falls,15
NEW YORK,Copake Hamlet,11
NEW YORK,Copake Lake,16
NEW YORK,Copiague,10
NEW YORK,Coram,12
NEW YORK,Corfu,16
NEW YORK,Corinth,13
NEW YORK,Corning,15
NEW YORK,Cornwall,14
NEW YORK,Cornwall-On-Hudson,15
NEW YORK,Cortland,15
NEW YORK,Cortland West,11
NEW YORK,Cortlandt,10
NEW YORK,Cortlandville,10
NEW YORK,Country Knolls,15
NEW YORK,Cove Neck,13
NEW YORK,Covert,10
NEW YORK,Cragsmoor,15
NEW YORK,Cranberry Lake,10
NEW YORK,Crawford,13
NEW YORK,Crest View Heights,14
NEW YORK,Crompond,16
NEW YORK,Croton-On-Hudson,15
NEW YORK,Crown Heights,12
NEW YORK,Crugers,12
NEW YORK,Crystal Beach,15
NEW YORK,Cumberland Head,11
NEW YORK,Cumminsville,14
NEW YORK,Cutchogue,11
NEW YORK,Cuyler,16
NEW YORK,Cuylerville,12
NEW YORK,Dalton,13
NEW YORK,Danby,15
NEW YORK,Dannemora,16
NEW YORK,Dansville,10
NEW YORK,Danube,12
NEW YORK,Darien,14
NEW YORK,Day,12
NEW YORK,Dayton,14
NEW YORK,De Kalb,14
NEW YORK,De Peyster,15
NEW YORK,De Witt,14
NEW YORK,Decatur,11
NEW YORK,Deer Park,16
NEW YORK,Deerfield,13
NEW YORK,Deerpark,12
NEW YORK,Deferiet,13
NEW YORK,Dekalb Junction,16
NEW YORK,Delanson,10
NEW YORK,Delevan,16
NEW YORK,Denning,12
NEW YORK,Depauville,13
NEW YORK,Depew,13
NEW YORK,Deposit,15
NEW YORK,Dering Harbor,15
NEW YORK,Deruyter,16
NEW YORK,Dexter,16
NEW YORK,Dickinson,10
NEW YORK,Dix Hills,14
NEW YORK,Dobbs Ferry,12
NEW YORK,Dolgeville,15
NEW YORK,Dover,12
NEW YORK,Dover Plains,10
NEW YORK,Dresden,15
NEW YORK,Dryden,15
NEW YORK,Duane,14
NEW YORK,Duane Lake,12
NEW YORK,Duanesburg,12
NEW YORK,Dundee,12
NEW YORK,Dunkirk,14
NEW YORK,Durhamville,15
NEW YORK,Eagle Bay,10
NEW YORK,Earlville,12
NEW YORK,East Atlantic Beach,13
NEW YORK,East Aurora,14
NEW YORK,East Avon,11
NEW YORK,East Bloomfield,10
NEW YORK,East Farmingdale,13
NEW YORK,East Fishkill,12
NEW YORK,East Frankfort,11
NEW YORK,East Garden City,10
NEW YORK,East Glenville,14
NEW YORK,East Greenbush,11
NEW YORK,East Hampton,15
NEW YORK,East Hampton North,16
NEW YORK,East Herkimer,11
NEW YORK,East Hills,16
NEW YORK,East Islip,13
NEW YORK,East Ithaca,10
NEW YORK,East Kingston,13
NEW YORK,East Marion,13
NEW YORK,East Massapequa,12
NEW YORK,East Meadow,14
NEW YORK,East Moriches,11
NEW YORK,East Nassau,10
NEW YORK,East Northport,15
NEW YORK,East Norwich,14
NEW YORK,East Otto,14
NEW YORK,East Patchogue,10
NEW YORK,East Quogue,14
NEW YORK,East Randolph,12
NEW YORK,East Rochester,14
NEW YORK,East Rockaway,12
NEW YORK,East Setauket,11
NEW YORK,East Shoreham,11
NEW YORK,East Syracuse,13
NEW YORK,East Williston,12
NEW YORK,East Worcester,15
NEW YORK,Eastchester,11
NEW YORK,Easton,14
NEW YORK,Eastport,10
NEW YORK,Eaton,10
NEW YORK,Eatons Neck,16
NEW YORK,Eden,12
NEW YORK,Edinburg,15
NEW YORK,Edmeston,13
NEW YORK,Edwards,14
NEW YORK,Eggertsville,12
NEW YORK,Elba,16
NEW YORK,Elbridge,10
NEW YORK,Ellenburg,12
NEW YORK,Ellenville,14
NEW YORK,Ellery,15
NEW YORK,Ellicott,15
NEW YORK,Ellicottville,11
NEW YORK,Ellington,14
NEW YORK,Ellisburg,16
NEW YORK,Elma,11
NEW YORK,Elma Center,11
NEW YORK,Elmira,11
NEW YORK,Elmira Heights,12
NEW YORK,Elmont,16
NEW YORK,Elmsford,10
NEW YORK,Elwood,15
NEW YORK,Endicott,12
NEW YORK,Endwell,10
NEW YORK,Enfield,15
NEW YORK,Ephratah,16
NEW YORK,Erin,16
NEW YORK,Erwin,14
NEW YORK,Esopus,15
NEW YORK,Esperance,15
NEW YORK,Evans,16
NEW YORK,Evans Mills,15
NEW YORK,Exeter,13
NEW YORK,Fabius,14
NEW YORK,Fair Haven,12
NEW YORK,Fairfield,12
NEW YORK,Fairmount,10
NEW YORK,Fairport,12
NEW YORK,Fairview,11
NEW YORK,Falconer,15
NEW YORK,Farmersville,12
NEW YORK,Farmingdale,10
NEW YORK,Farmington,10
NEW YORK,Farmingville,11
NEW YORK,Farnham,10
NEW YORK,Fayette,16
NEW YORK,Fayetteville,13
NEW YORK,Felts Mills,16
NEW YORK,Fenner,15
NEW YORK,Fenton,15
NEW YORK,Fine,15
NEW YORK,Fire Island,14
NEW YORK,Firthcliffe,12
NEW YORK,Fishers Island,13
NEW YORK,Fishers Landing,12
NEW YORK,Fishkill,13
NEW YORK,Flanders,12
NEW YORK,Fleming,11
NEW YORK,Floral Park,16
NEW YORK,Florence,10
NEW YORK,Florida,10
NEW YORK,Flower Hill,16
NEW YORK,Floyd,11
NEW YORK,Fly Creek,13
NEW YORK,Fonda,16
NEW YORK,Forest Home,14
NEW YORK,Forestport,13
NEW YORK,Forestville,10
NEW YORK,Fort Ann,14
NEW YORK,Fort Covington,12
NEW YORK,Fort Covington Hamlet,14
NEW YORK,Fort Drum,13
NEW YORK,Fort Edward,11
NEW YORK,Fort Johnson,12
NEW YORK,Fort Montgomery,13
NEW YORK,Fort Plain,12
NEW YORK,Fort Salonga,14
NEW YORK,Fowler,10
NEW YORK,Fowlerville,13
NEW YORK,Frankfort,11
NEW YORK,Franklin,16
NEW YORK,Franklin Square,14
NEW YORK,Franklinville,13
NEW YORK,Fredonia,11
NEW YORK,Freedom,13
NEW YORK,Freedom Plains,14
NEW YORK,Freeport,13
NEW YORK,Freetown,12
NEW YORK,Freeville,14
NEW YORK,Fremont,13
NEW YORK,French Creek,16
NEW YORK,Frewsburg,10
NEW YORK,Fulton,13
NEW YORK,Fultonville,12
NEW YORK,Gaines,11
NEW YORK,Galen,16
NEW YORK,Galeville,11
NEW YORK,Gallatin,16
NEW YORK,Galway,11
NEW YORK,Gananda,10
NEW YORK,Gang Mills,12
NEW YORK,Garden City,14
NEW YORK,Garden City Park,11
NEW YORK,Garden City South,16
NEW YORK,Gardiner,12
NEW YORK,Gardnertown,13
NEW YORK,Garrattsville,10
NEW YORK,Gasport,12
NEW YORK,Gates,12
NEW YORK,Geddes,14
NEW YORK,Geneseo,12
NEW YORK,Geneva,14
NEW YORK,Genoa,10
NEW YORK,Georgetown,10
NEW YORK,German Flatts,13
NEW YORK,Germantown,14
NEW YORK,Gerry,14
NEW YORK,Ghent,11
NEW YORK,Gilbertsville,11
NEW YORK,Gilboa,13
NEW YORK,Gilgo,10
NEW YORK,Glasco,15
NEW YORK,Glen,11
NEW YORK,Glen Aubrey,12
NEW YORK,Glen Cove,10
NEW YORK,Glen Head,15
NEW YORK,Glen Park,12
NEW YORK,Glens Falls,16
NEW YORK,Glens Falls North,14
NEW YORK,Glenville,10
NEW YORK,Glenwood Landing,16
NEW YORK,Gloversville,13
NEW YORK,Golden'S Bridge,14
NEW YORK,Gordon Heights,14
NEW YORK,Gorham,12
NEW YORK,Goshen,16
NEW YORK,Gouverneur,14
NEW YORK,Gowanda,11
NEW YORK,Grafton,10
NEW YORK,Granby,11
NEW YORK,Grand Island,12
NEW YORK,Grand View-On-Hudson,15
NEW YORK,Grandyle Village,12
NEW YORK,Granville,10
NEW YORK,Great Bend,14
NEW YORK,Great Neck,16
NEW YORK,Great Neck Estates,16
NEW YORK,Great Neck Gardens,13
NEW YORK,Great Neck Plaza,12
NEW YORK,Great River,10
NEW YORK,Great Valley,13
NEW YORK,Greece,14
NEW YORK,Green Island,15
NEW YORK,Greenburgh,12
NEW YORK,Greenfield,15
NEW YORK,Greenlawn,10
NEW YORK,Greenport,15
NEW YORK,Greenport West,15
NEW YORK,Greenvale,10
NEW YORK,Greenville,10
NEW YORK,Greenwich,12
NEW YORK,Greenwood,15
NEW YORK,Greenwood Lake,13
NEW YORK,Greigsville,10
NEW YORK,Groton,14
NEW YORK,Groveland,15
NEW YORK,Groveland Station,10
NEW YORK,Guilderland,13
NEW YORK,Hadley,16
NEW YORK,Hagaman,12
NEW YORK,Hague,15
NEW YORK,Hailesboro,16
NEW YORK,Halesite,10
NEW YORK,Halfmoon,10
NEW YORK,Hall,14
NEW YORK,Hamburg,14
NEW YORK,Hamilton,15
NEW YORK,Hamlin,16
NEW YORK,Hammond,16
NEW YORK,Hammondsport,10
NEW YORK,Hampton,15
NEW YORK,Hampton Bays,10
NEW YORK,Hampton Manor,14
NEW YORK,Hamptonburgh,13
NEW YORK,Hannawa Falls,11
NEW YORK,Hannibal,11
NEW YORK,Hanover,10
NEW YORK,Harbor Hills,16
NEW YORK,Harbor Isle,14
NEW YORK,Hardenburgh,12
NEW YORK,Harford,12
NEW YORK,Harmony,11
NEW YORK,Harrietstown,13
NEW YORK,Harriman,11
NEW YORK,Harris Hill,10
NEW YORK,Harrison,13
NEW YORK,Hartford,12
NEW YORK,Hartland,16
NEW YORK,Hartsdale,14
NEW YORK,Hartsville,14
NEW YORK,Hartwick,10
NEW YORK,Hartwick Seminary,11
NEW YORK,Hastings,10
NEW YORK,Hastings-On-Hudson,14
NEW YORK,Hauppauge,12
NEW YORK,Haverstraw,14
NEW YORK,Haviland,13
NEW YORK,Hawthorne,16
NEW YORK,Head Of The Harbor,16
NEW YORK,Hebron,15
NEW YORK,Hemlock,14
NEW YORK,Hempstead,14
NEW YORK,Henderson,16
NEW YORK,Henrietta,15
NEW YORK,Heritage Hills,13
NEW YORK,Herkimer,11
NEW YORK,Hermon,14
NEW YORK,Herricks,16
NEW YORK,Herrings,10
NEW YORK,Heuvelton,14
NEW YORK,Hewlett,10
NEW YORK,Hewlett Bay Park,13
NEW YORK,Hewlett Harbor,14
NEW YORK,Hewlett Neck,16
NEW YORK,Hicksville,13
NEW YORK,High Falls,13
NEW YORK,Highland,11
NEW YORK,Highland Falls,14
NEW YORK,Highland-On-The-Lake,10
NEW YORK,Highlands,10
NEW YORK,Hillburn,14
NEW YORK,Hillcrest,15
NEW YORK,Hillsdale,11
NEW YORK,Hillside,11
NEW YORK,Hillside Lake,11
NEW YORK,Hilton,10
NEW YORK,Hinsdale,13
NEW YORK,Holbrook,16
NEW YORK,Holland,15
NEW YORK,Holland Patent,11
NEW YORK,Holley,10
NEW YORK,Holtsville,10
NEW YORK,Homer,13
NEW YORK,Honeoye,14
NEW YORK,Honeoye Falls,14
NEW YORK,Hoosick,16
NEW YORK,Hoosick Falls,16
NEW YORK,Hopewell,11
NEW YORK,Hopewell Junction,16
NEW YORK,Hopkinton,11
NEW YORK,Horicon,15
NEW YORK,Hornby,16
NEW YORK,Hornell,13
NEW YORK,Hornellsville,11
NEW YORK,Horseheads,13
NEW YORK,Horseheads North,10
NEW YORK,Hounsfield,11
NEW YORK,Howard,10
NEW YORK,Hudson,12
NEW YORK,Hudson Falls,13
NEW YORK,Humphrey,12
NEW YORK,Hunt,11
NEW YORK,Huntington,10
NEW YORK,Huntington Bay,11
NEW YORK,Huntington Station,12
NEW YORK,Hurley,11
NEW YORK,Huron,15
NEW YORK,Hyde Park,14
NEW YORK,Ilion,12
NEW YORK,Interlaken,11
NEW YORK,Inwood,10
NEW YORK,Ira,11
NEW YORK,Irondequoit,10
NEW YORK,Irvington,14
NEW YORK,Ischua,11
NEW YORK,Island Park,16
NEW YORK,Islandia,16
NEW YORK,Islip,14
NEW YORK,Islip Terrace,12
NEW YORK,Italy,10
NEW YORK,Ithaca,16
NEW YORK,Jackson,15
NEW YORK,Jacksonville,12
NEW YORK,Jamesport,10
NEW YORK,Jamestown,14
NEW YORK,Jamestown West,16
NEW YORK,Jasper,13
NEW YORK,Jefferson,11
NEW YORK,Jefferson Valley-Yorktown,14
NEW YORK,Jericho,10
NEW YORK,Jerusalem,10
NEW YORK,Johnsburg,10
NEW YORK,Johnson City,10
NEW YORK,Johnstown,11
NEW YORK,Jordan,12
NEW YORK,Junius,15
NEW YORK,Kaser,13
NEW YORK,Katonah,11
NEW YORK,Keeseville,10
NEW YORK,Kendall,11
NEW YORK,Kenmore,14
NEW YORK,Kennedy,15
NEW YORK,Kensington,10
NEW YORK,Kent,13
NEW YORK,Kerhonkson,10
NEW YORK,Keuka Park,15
NEW YORK,Kiantone,13
NEW YORK,Kinderhook,15
NEW YORK,Kings Park,13
NEW YORK,Kings Point,12
NEW YORK,Kingsbury,16
NEW YORK,Kingston,12
NEW YORK,Kirkland,11
NEW YORK,Kirkwood,11
NEW YORK,Kiryas Joel,13
NEW YORK,Knox,10
NEW YORK,Kysorville,16
NEW YORK,La Fargeville,14
NEW YORK,La Fayette,14
NEW YORK,La Grange,10
NEW YORK,Lackawanna,10
NEW YORK,Lacona,12
NEW YORK,Lake Carmel,14
NEW YORK,Lake Delta,13
NEW YORK,Lake Erie Beach,15
NEW YORK,Lake George,11
NEW YORK,Lake Grove,15
NEW YORK,Lake Katrine,12
NEW YORK,Lake Luzerne,14
NEW YORK,Lake Mohegan,16
NEW YORK,Lake Ronkonkoma,10
NEW YORK,Lake Success,16
NEW YORK,Lakeland,16
NEW YORK,Lakeview,14
NEW YORK,Lakeville,13
NEW YORK,Lakewood,12
NEW YORK,Lancaster,10
NEW YORK,Lansing,15
NEW YORK,Lapeer,13
NEW YORK,Larchmont,15
NEW YORK,Latham,11
NEW YORK,Lattingtown,12
NEW YORK,Laurel,13
NEW YORK,Laurel Hollow,13
NEW YORK,Laurens,15
NEW YORK,Lawrence,10
NEW YORK,Le Ray,11
NEW YORK,Le Roy,15
NEW YORK,Lebanon,13
NEW YORK,Ledyard,12
NEW YORK,Lee,13
NEW YORK,Leicester,14
NEW YORK,Lenox,12
NEW YORK,Leon,12
NEW YORK,Levittown,13
NEW YORK,Lewisboro,10
NEW YORK,Lewiston,12
NEW YORK,Lido Beach,14
NEW YORK,Lima,15
NEW YORK,Lime Lake,10
NEW YORK,Limestone,10
NEW YORK,Lincoln,10
NEW YORK,Lincoln Park,12
NEW YORK,Lincolndale,10
NEW YORK,Lindenhurst,13
NEW YORK,Lindley,10
NEW YORK,Linwood,14
NEW YORK,Lisbon,11
NEW YORK,Lisle,14
NEW YORK,Litchfield,12
NEW YORK,Little Falls,10
NEW YORK,Little Valley,10
NEW YORK,Liverpool,13
NEW YORK,Livingston,15
NEW YORK,Livonia,10
NEW YORK,Livonia Center,16
NEW YORK,Lloyd,14
NEW YORK,Lloyd Harbor,12
NEW YORK,Locke,11
NEW YORK,Lockport,10
NEW YORK,Locust Valley,11
NEW YORK,Lodi,10
NEW YORK,Long Beach,12
NEW YORK,Lorenz Park,15
NEW YORK,Lorraine,14
NEW YORK,Loudonville,12
NEW YORK,Louisville,11
NEW YORK,Lyme,10
NEW YORK,Lynbrook,11
NEW YORK,Lyncourt,14
NEW YORK,Lyndon,16
NEW YORK,Lyndonville,12
NEW YORK,Lyon Mountain,11
NEW YORK,Lyons,11
NEW YORK,Lysander,14
NEW YORK,Macdonnell Heights,16
NEW YORK,Macedon,10
NEW YORK,Machias,16
NEW YORK,Macomb,11
NEW YORK,Madison,14
NEW YORK,Madrid,10
NEW YORK,Mahopac,16
NEW YORK,Maine,16
NEW YORK,Malden-On-Hudson,16
NEW YORK,Malone,15
NEW YORK,Malta,10
NEW YORK,Malverne,16
NEW YORK,Malverne Park Oaks,15
NEW YORK,Mamaroneck,12
NEW YORK,Manchester,14
NEW YORK,Manhasset,16
NEW YORK,Manhasset Hills,10
NEW YORK,Manhattan,15
NEW YORK,Manheim,15
NEW YORK,Manlius,12
NEW YORK,Mannsville,13
NEW YORK,Manorhaven,14
NEW YORK,Manorville,13
NEW YORK,Mansfield,10
NEW YORK,Marathon,14
NEW YORK,Marbletown,12
NEW YORK,Marcellus,10
NEW YORK,Marcy,14
NEW YORK,Mariaville Lake,14
NEW YORK,Marilla,13
NEW YORK,Marion,10
NEW YORK,Marlboro,12
NEW YORK,Marlborough,12
NEW YORK,Marshall,10
NEW YORK,Maryland,10
NEW YORK,Massapequa,15
NEW YORK,Massapequa Park,11
NEW YORK,Massena,13
NEW YORK,Mastic,10
NEW YORK,Mastic Beach,10
NEW YORK,Matinecock,11
NEW YORK,Mattituck,11
NEW YORK,Mattydale,14
NEW YORK,Maybrook,16
NEW YORK,Mayfield,12
NEW YORK,Mayville,13
NEW YORK,Mcgraw,14
NEW YORK,Mclean,10
NEW YORK,Mechanicstown,11
NEW YORK,Mechanicville,15
NEW YORK,Medford,12
NEW YORK,Medina,14
NEW YORK,Melrose Park,15
NEW YORK,Melville,12
NEW YORK,Menands,16
NEW YORK,Mendon,16
NEW YORK,Mentz,15
NEW YORK,Meridian,11
NEW YORK,Merrick,14
NEW YORK,Merritt Park,14
NEW YORK,Mexico,16
NEW YORK,Middle Island,12
NEW YORK,Middleburgh,15
NEW YORK,Middlefield,11
NEW YORK,Middleport,10
NEW YORK,Middlesex,14
NEW YORK,Middletown,10
NEW YORK,Middleville,11
NEW YORK,Milan,16
NEW YORK,Milford,14
NEW YORK,Mill Neck,14
NEW YORK,Millbrook,15
NEW YORK,Miller Place,10
NEW YORK,Millerton,16
NEW YORK,Millport,15
NEW YORK,Millwood,13
NEW YORK,Milo,10
NEW YORK,Milton,10
NEW YORK,Mina,13
NEW YORK,Minden,11
NEW YORK,Mineola,11
NEW YORK,Minetto,14
NEW YORK,Minisink,12
NEW YORK,Minoa,15
NEW YORK,Mohawk,12
NEW YORK,Moira,14
NEW YORK,Monroe,12
NEW YORK,Monsey,10
NEW YORK,Montauk,10
NEW YORK,Montebello,13
NEW YORK,Montezuma,13
NEW YORK,Montgomery,14
NEW YORK,Montrose,14
NEW YORK,Mooers,16
NEW YORK,Moravia,14
NEW YORK,Moreau,10
NEW YORK,Moriches,12
NEW YORK,Morris,15
NEW YORK,Morrisonville,16
NEW YORK,Morristown,16
NEW YORK,Morrisville,16
NEW YORK,Mount Hope,14
NEW YORK,Mount Ivy,14
NEW YORK,Mount Kisco,10
NEW YORK,Mount Morris,15
NEW YORK,Mount Pleasant,10
NEW YORK,Mount Sinai,15
NEW YORK,Mount Vernon,10
NEW YORK,Mount Vision,12
NEW YORK,Mountain Lodge Park,14
NEW YORK,Munnsville,11
NEW YORK,Munsey Park,11
NEW YORK,Munsons Corners,14
NEW YORK,Murray,16
NEW YORK,Muttontown,14
NEW YORK,Myers Corner,14
NEW YORK,Nanticoke,14
NEW YORK,Nanuet,16
NEW YORK,Napanoch,15
NEW YORK,Napeague,12
NEW YORK,Naples,11
NEW YORK,Napoli,13
NEW YORK,Nassau,11
NEW YORK,Nassau Lake,11
NEW YORK,Natural Bridge,16
NEW YORK,Nedrow,10
NEW YORK,Nelliston,14
NEW YORK,Nelson,14
NEW YORK,Nelsonville,14
NEW YORK,Nesconset,10
NEW YORK,New Albion,16
NEW YORK,New Cassel,12
NEW YORK,New Castle,12
NEW YORK,New City,16
NEW YORK,New Hackensack,13
NEW YORK,New Hamburg,12
NEW YORK,New Hartford,16
NEW YORK,New Haven,12
NEW YORK,New Hempstead,14
NEW YORK,New Hyde Park,15
NEW YORK,New Lebanon,16
NEW YORK,New Lisbon,11
NEW YORK,New Paltz,12
NEW YORK,New Rochelle,12
NEW YORK,New Scotland,10
NEW YORK,New Square,13
NEW YORK,New Suffolk,15
NEW YORK,New Windsor,10
NEW YORK,New York,14
NEW YORK,New York Mills,11
NEW YORK,Newark,13
NEW YORK,Newark Valley,10
NEW YORK,Newburgh,16
NEW YORK,Newfane,12
NEW YORK,Newfield,12
NEW YORK,Newfield Hamlet,13
NEW YORK,Newport,12
NEW YORK,Newstead,16
NEW YORK,Niagara,10
NEW YORK,Niagara Falls,10
NEW YORK,Nichols,12
NEW YORK,Niles,12
NEW YORK,Niskayuna,14
NEW YORK,Nissequogue,11
NEW YORK,Niverville,13
NEW YORK,Norfolk,10
NEW YORK,North Amityville,13
NEW YORK,North Babylon,14
NEW YORK,North Ballston Spa,10
NEW YORK,North Bay,14
NEW YORK,North Bay Shore,14
NEW YORK,North Bellmore,15
NEW YORK,North Bellport,12
NEW YORK,North Blenheim,16
NEW YORK,North Boston,15
NEW YORK,North Castle,13
NEW YORK,North Collins,16
NEW YORK,North Creek,13
NEW YORK,North Dansville,12
NEW YORK,North Gates,16
NEW YORK,North Granville,15
NEW YORK,North Great River,13
NEW YORK,North Greenbush,15
NEW YORK,North Harmony,12
NEW YORK,North Haven,16
NEW YORK,North Hills,16
